url,triplet
https://us.123rf.com/450wm/mastermilmar/mastermilmar1602/mastermilmar160200005/51681839-two-glasses-of-white-wine-on-a-romantic-candle-light-dinner.jpg?ver=6,"[{'head': 'wine glass', 'type': 'part of', 'tail': 'table'}]"
https://us.123rf.com/450wm/mastermilmar/mastermilmar1602/mastermilmar160200005/51681839-two-glasses-of-white-wine-on-a-romantic-candle-light-dinner.jpg?ver=6,"[{'head': 'table', 'type': 'has part', 'tail': 'wine glass'}]"
https://us.123rf.com/450wm/mastermilmar/mastermilmar1602/mastermilmar160200005/51681839-two-glasses-of-white-wine-on-a-romantic-candle-light-dinner.jpg?ver=6,"[{'head': 'wine', 'type': 'part of', 'tail': 'table'}]"
https://cdn.shopify.com/s/files/1/0024/1601/7452/products/wicked-wonders-vip-bling-necklace-when-i-think-of-you-copper-necklace-bling-bling-5199047819308_300x.jpg?v=1581543096,"[{'head': 'necklace', 'type': 'has part', 'tail': 'earrings'}]"
https://cdn.shopify.com/s/files/1/0024/1601/7452/products/wicked-wonders-vip-bling-necklace-when-i-think-of-you-copper-necklace-bling-bling-5199047819308_300x.jpg?v=1581543096,"[{'head': 'necklace', 'type': 'has part', 'tail': 'earring'}]"
https://cdn.shopify.com/s/files/1/0024/1601/7452/products/wicked-wonders-vip-bling-necklace-when-i-think-of-you-copper-necklace-bling-bling-5199047819308_300x.jpg?v=1581543096,"[{'head': 'earrings', 'type': 'part of', 'tail': 'necklace'}]"
https://property-images-cdn.sykesassets.co.uk/images/property_images/272x204/1062002/sc_1618579430_1062002_32.jpeg?access=929T721T840,"[{'head': 'bed', 'type': 'part of', 'tail': 'bed room'}]"
https://property-images-cdn.sykesassets.co.uk/images/property_images/272x204/1062002/sc_1618579430_1062002_32.jpeg?access=929T721T840,"[{'head': 'bed room', 'type': 'has part', 'tail': 'bed'}]"
https://property-images-cdn.sykesassets.co.uk/images/property_images/272x204/1062002/sc_1618579430_1062002_32.jpeg?access=929T721T840,"[{'head': 'desk', 'type': 'part of', 'tail': 'bed'}]"
https://cdn.shopify.com/s/files/1/0167/2937/4784/products/a190349ptsm_large.png?v=1603118906,"[{'head': 'logo', 'type': 'part of', 'tail': 't - shirt'}]"
https://cdn.shopify.com/s/files/1/0167/2937/4784/products/a190349ptsm_large.png?v=1603118906,"[{'head': 't - shirt', 'type': 'has part', 'tail': 'logo'}]"
https://cdn.shopify.com/s/files/1/0167/2937/4784/products/a190349ptsm_large.png?v=1603118906,"[{'head': 'logo on the chest', 'type': 'part of', 'tail': 't - shirt'}]"
https://i.pinimg.com/236x/bb/b0/24/bbb024439eb704f803d8ea418e9c4bb7--cupcake-halloween-costumes-cupcake-costume.jpg,"[{'head': 'cupcake', 'type': 'instance of', 'tail': 'costume'}]"
https://i.pinimg.com/236x/bb/b0/24/bbb024439eb704f803d8ea418e9c4bb7--cupcake-halloween-costumes-cupcake-costume.jpg,"[{'head': 'cupcake costume', 'type': 'main subject', 'tail': 'little girl'}]"
https://i.pinimg.com/236x/bb/b0/24/bbb024439eb704f803d8ea418e9c4bb7--cupcake-halloween-costumes-cupcake-costume.jpg,"[{'head': ""'a little girl wearing a cupcake costume'"", 'type': 'instance of', 'tail': 'costume'}]"
https://byle.co.uk/wp-content/uploads/2018/03/gallery-rigid-framed-timber-painted-green-1-e1523893177322-495x400.jpg,"[{'head': 'counter top', 'type': 'part of', 'tail': 'kitchen'}]"
https://byle.co.uk/wp-content/uploads/2018/03/gallery-rigid-framed-timber-painted-green-1-e1523893177322-495x400.jpg,"[{'head': 'cabinets', 'type': 'has part', 'tail': 'counter top'}]"
https://byle.co.uk/wp-content/uploads/2018/03/gallery-rigid-framed-timber-painted-green-1-e1523893177322-495x400.jpg,"[{'head': 'cabinets', 'type': 'has part', 'tail': 'counter top'}, {'head': 'counter top', 'type': 'part of', 'tail': 'cabinets'}]"
https://i2.wp.com/tesorimoda.com/wp-content/uploads/image-121029.jpg?fit=400%2C500&ssl=1,"[{'head': 'leather', 'type': 'use', 'tail': 'boots'}]"
https://i2.wp.com/tesorimoda.com/wp-content/uploads/image-121029.jpg?fit=400%2C500&ssl=1,"[{'head': 'black leather', 'type': 'subclass of', 'tail': 'boots'}]"
https://i2.wp.com/tesorimoda.com/wp-content/uploads/image-121029.jpg?fit=400%2C500&ssl=1,"[{'head': 'leather boots', 'type': 'subclass of', 'tail': ""men's""}]"
https://fb.ru/misc/i/gallery/10700/256720.jpg,"[{'head': ""'a couple of motorcycles parked next to each other'"", 'type': 'main subject', 'tail': 'motorcycle'}]"
https://fb.ru/misc/i/gallery/10700/256720.jpg,"[{'head': ""'a couple of motorcycles parked next to each other'"", 'type': 'depicts', 'tail': 'motorcycle'}]"
https://fb.ru/misc/i/gallery/10700/256720.jpg,"[{'head': ""'a couple of motorcycles parked next to each other'"", 'type': 'instance of', 'tail': 'motorcycle'}]"
http://www.clipartsuggest.com/images/93/ever-since-i-started-this-blog-back-in-2007-i-ve-been-recording-my-vxtnGy-clipart.jpg,"[{'head': ""'a black and white drawing of a basket of vegetables'"", 'type': 'instance of', 'tail': 'drawing'}]"
http://www.clipartsuggest.com/images/93/ever-since-i-started-this-blog-back-in-2007-i-ve-been-recording-my-vxtnGy-clipart.jpg,"[{'head': 'vegetables', 'type': 'subclass of', 'tail': 'drawing'}]"
http://www.clipartsuggest.com/images/93/ever-since-i-started-this-blog-back-in-2007-i-ve-been-recording-my-vxtnGy-clipart.jpg,"[{'head': ""'a black and white drawing of a basket of vegetables'"", 'type': 'depicts', 'tail': 'vegetable'}]"
https://www.ordnancesurvey.co.uk/image-library/flood-somerset-river-network.x8cf92162.png?q=70&f=webp,"[{'head': 'body of water', 'type': 'subclass of', 'tail': 'close up'}]"
https://www.ordnancesurvey.co.uk/image-library/flood-somerset-river-network.x8cf92162.png?q=70&f=webp,"[{'head': 'body of water', 'type': 'part of', 'tail': 'water'}]"
https://www.ordnancesurvey.co.uk/image-library/flood-somerset-river-network.x8cf92162.png?q=70&f=webp,"[{'head': 'body of water', 'type': 'part of', 'tail': 'body of water'}]"
https://www.netballcourtspecialists.co.uk/uploads/slider/6_completed_polymeric_(2).JPG,"[{'head': 'court', 'type': 'sport', 'tail': 'basketball'}]"
https://www.netballcourtspecialists.co.uk/uploads/slider/6_completed_polymeric_(2).JPG,"[{'head': 'court with lines painted on it', 'type': 'sport', 'tail': 'basketball'}]"
https://www.netballcourtspecialists.co.uk/uploads/slider/6_completed_polymeric_(2).JPG,"[{'head': 'basketball court', 'type': 'has part', 'tail': 'lines painted on it'}]"
https://ww2db.com/images/battle_hiroshima26.jpg,"[{'head': 'wooden fence', 'type': 'instance of', 'tail': 'photo'}]"
https://ww2db.com/images/battle_hiroshima26.jpg,"[{'head': ""'a black and white photo of a wooden fence'"", 'type': 'instance of', 'tail': 'photo'}]"
https://ww2db.com/images/battle_hiroshima26.jpg,"[{'head': ""'a black and white photo of a wooden fence'"", 'type': 'depicts', 'tail': 'fence'}]"
https://i1.wp.com/sanantonioreport.org/wp-content/uploads/2016/04/texas-house-district-120.jpg?fit=612%2C792&ssl=1,"[{'head': 'district of district 20', 'type': 'area', 'tail': '20'}]"
https://i1.wp.com/sanantonioreport.org/wp-content/uploads/2016/04/texas-house-district-120.jpg?fit=612%2C792&ssl=1,"[{'head': 'district of district 20', 'type': 'located in the administrative territorial entity', 'tail': 'district of district 20'}]"
https://i1.wp.com/sanantonioreport.org/wp-content/uploads/2016/04/texas-house-district-120.jpg?fit=612%2C792&ssl=1,"[{'head': 'map of the district of district 20', 'type': 'depicts', 'tail': 'district of district 20'}]"
https://i.pinimg.com/236x/c6/26/68/c626688401796b19d75b2edb1d51d178--hallmark-channel-rues.jpg,"[{'head': 'cars', 'type': 'part of', 'tail': 'street'}]"
https://i.pinimg.com/236x/c6/26/68/c626688401796b19d75b2edb1d51d178--hallmark-channel-rues.jpg,"[{'head': 'car', 'type': 'part of', 'tail': 'street'}]"
https://i.pinimg.com/236x/c6/26/68/c626688401796b19d75b2edb1d51d178--hallmark-channel-rues.jpg,"[{'head': 'cars', 'type': 'location', 'tail': 'street'}]"
"https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_1319,h_788/https://www.lwmcruiseinjurylawyers.com/wp-content/uploads/2016/04/Will-my-cruise-get-stuck-in-a-hurricane.jpg","[{'head': ""'a row of palm trees"", 'type': 'depicts', 'tail': 'wind'}]"
"https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_1319,h_788/https://www.lwmcruiseinjurylawyers.com/wp-content/uploads/2016/04/Will-my-cruise-get-stuck-in-a-hurricane.jpg","[{'head': ""'a row of palm trees"", 'type': 'depicts', 'tail': 'palm trees'}]"
"https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_1319,h_788/https://www.lwmcruiseinjurylawyers.com/wp-content/uploads/2016/04/Will-my-cruise-get-stuck-in-a-hurricane.jpg","[{'head': ""'a row of palm trees blowing in the wind'"", 'type': 'depicts', 'tail': 'palm trees'}]"
https://www.excellentcarpetcleaning.co.uk/images/userfiles/eot-3.jpg,"[{'head': 'stove', 'type': 'part of', 'tail': 'kitchen'}]"
https://www.excellentcarpetcleaning.co.uk/images/userfiles/eot-3.jpg,"[{'head': 'kitchen', 'type': 'has part', 'tail': 'stove'}]"
https://www.excellentcarpetcleaning.co.uk/images/userfiles/eot-3.jpg,"[{'head': 'kitchen', 'type': 'has part', 'tail': 'stove'}, {'head': 'stove', 'type': 'part of', 'tail': 'kitchen'}]"
https://www.menshairstyles.net/d/99437-1/Hot+teen+guys+hairstyle+of+2012.PNG,"[{'head': 'white shirt', 'type': 'color', 'tail': 'white'}]"
https://www.menshairstyles.net/d/99437-1/Hot+teen+guys+hairstyle+of+2012.PNG,"[{'head': 'white shirt', 'type': 'subclass of', 'tail': 'close up'}]"
https://www.menshairstyles.net/d/99437-1/Hot+teen+guys+hairstyle+of+2012.PNG,"[{'head': 'white shirt', 'type': 'instance of', 'tail': 'close up'}]"
https://c1.neweggimages.com/ProductImageCompressAll300/A0ZX_1_20180825119628594.jpg,"[{'head': 'mantle', 'type': 'part of', 'tail': 'electric fireplace'}]"
https://c1.neweggimages.com/ProductImageCompressAll300/A0ZX_1_20180825119628594.jpg,"[{'head': 'mantle', 'type': 'part of', 'tail': 'fireplace'}]"
https://c1.neweggimages.com/ProductImageCompressAll300/A0ZX_1_20180825119628594.jpg,"[{'head': 'electric fireplace', 'type': 'has part', 'tail': 'mantle'}]"
https://cms.cei.com/sites/default/files/2020-12/Cupertino-Electric-team-1960.jpg,"[{'head': 'sign', 'type': 'subclass of', 'tail': 'group'}]"
https://cms.cei.com/sites/default/files/2020-12/Cupertino-Electric-team-1960.jpg,"[{'head': 'sign', 'type': 'part of', 'tail': 'group of people'}]"
https://cms.cei.com/sites/default/files/2020-12/Cupertino-Electric-team-1960.jpg,"[{'head': 'sign', 'type': 'subclass of', 'tail': 'group of people'}]"
https://hitchki.in/wp-content/uploads/Hand-Made-Key-Holders-for-Customized-Key-Chains.jpg,"[{'head': 'window', 'type': 'part of', 'tail': 'doll house'}]"
https://hitchki.in/wp-content/uploads/Hand-Made-Key-Holders-for-Customized-Key-Chains.jpg,"[{'head': 'doll house', 'type': 'has part', 'tail': 'window'}]"
https://hitchki.in/wp-content/uploads/Hand-Made-Key-Holders-for-Customized-Key-Chains.jpg,"[{'head': 'ladder', 'type': 'part of', 'tail': 'doll house'}]"
https://i.pinimg.com/originals/13/13/fa/1313fa91573606f84b69f66c272b3159.jpg,"[{'head': ""'a white car driving down a country road'"", 'type': 'main subject', 'tail': 'country road'}]"
https://i.pinimg.com/originals/13/13/fa/1313fa91573606f84b69f66c272b3159.jpg,"[{'head': 'country road', 'type': 'subclass of', 'tail': 'car'}]"
https://i.pinimg.com/originals/13/13/fa/1313fa91573606f84b69f66c272b3159.jpg,"[{'head': 'road', 'type': 'used by', 'tail': 'car'}]"
https://i.pinimg.com/236x/73/50/b5/7350b5b041c52b7d91c2b9b135550dac.jpg,"[{'head': 'hood', 'type': 'part of', 'tail': 'parka'}]"
https://i.pinimg.com/236x/73/50/b5/7350b5b041c52b7d91c2b9b135550dac.jpg,"[{'head': 'faux hood', 'type': 'part of', 'tail': 'parka'}]"
https://i.pinimg.com/236x/73/50/b5/7350b5b041c52b7d91c2b9b135550dac.jpg,"[{'head': 'parka', 'type': 'has part', 'tail': 'hood'}]"
https://i.pinimg.com/236x/36/32/c0/3632c0eac640ebc166682adfa5c2a22c.jpg,"[{'head': 'car', 'type': 'part of', 'tail': 'building'}]"
https://i.pinimg.com/236x/36/32/c0/3632c0eac640ebc166682adfa5c2a22c.jpg,"[{'head': 'building', 'type': 'has part', 'tail': 'car'}]"
https://i.pinimg.com/236x/36/32/c0/3632c0eac640ebc166682adfa5c2a22c.jpg,"[{'head': 'building', 'type': 'has parts of the class', 'tail': 'car'}]"
https://pastryandbeyond.com/wp-content/uploads/2021/03/Almond-Pudding-1-683x1024.jpg,"[{'head': 'food', 'type': 'part of', 'tail': 'table'}]"
https://pastryandbeyond.com/wp-content/uploads/2021/03/Almond-Pudding-1-683x1024.jpg,"[{'head': 'table', 'type': 'uses', 'tail': 'food'}]"
https://pastryandbeyond.com/wp-content/uploads/2021/03/Almond-Pudding-1-683x1024.jpg,"[{'head': 'table', 'type': 'item operated', 'tail': 'food'}]"
https://cdn.shopify.com/s/files/1/0281/7733/4404/articles/05fe4b07-4418-40c3-9b4b-630393afccd7_300x.jpg?v=1613748470,"[{'head': 'rugby ball', 'type': 'sport', 'tail': 'rugby'}]"
https://cdn.shopify.com/s/files/1/0281/7733/4404/articles/05fe4b07-4418-40c3-9b4b-630393afccd7_300x.jpg?v=1613748470,"[{'head': 'rugby', 'type': 'uses', 'tail': 'ball'}]"
https://cdn.shopify.com/s/files/1/0281/7733/4404/articles/05fe4b07-4418-40c3-9b4b-630393afccd7_300x.jpg?v=1613748470,"[{'head': 'rugby', 'type': 'uses', 'tail': 'ball'}, {'head': 'ball', 'type': 'sport', 'tail': 'rugby'}]"
https://s-media-cache-ak0.pinimg.com/236x/b2/fb/1a/b2fb1a42c5ba623b1ce30399c00cf192--womens-business-suits-business-wear.jpg,"[{'head': 'suit', 'type': 'has part', 'tail': 'shoes'}]"
https://s-media-cache-ak0.pinimg.com/236x/b2/fb/1a/b2fb1a42c5ba623b1ce30399c00cf192--womens-business-suits-business-wear.jpg,"[{'head': 'suit', 'type': 'has part', 'tail': 'shoe'}]"
https://s-media-cache-ak0.pinimg.com/236x/b2/fb/1a/b2fb1a42c5ba623b1ce30399c00cf192--womens-business-suits-business-wear.jpg,"[{'head': 'suit', 'type': 'has part', 'tail': 'shoes'}, {'head': 'shoes', 'type': 'part of', 'tail': 'suit'}]"
https://i2-prod.scunthorpetelegraph.co.uk/incoming/article2286588.ece/ALTERNATES/s615b/0_JCP_HMB_03122018hosp_011JPG.jpg,"[{'head': 'table', 'type': 'has parts of the class', 'tail': 'chairs'}]"
https://i2-prod.scunthorpetelegraph.co.uk/incoming/article2286588.ece/ALTERNATES/s615b/0_JCP_HMB_03122018hosp_011JPG.jpg,"[{'head': 'table', 'type': 'part of', 'tail': 'kitchen'}]"
https://i2-prod.scunthorpetelegraph.co.uk/incoming/article2286588.ece/ALTERNATES/s615b/0_JCP_HMB_03122018hosp_011JPG.jpg,"[{'head': 'kitchen', 'type': 'has part', 'tail': 'table'}]"
https://static.bhphoto.com/images/multiple_images/item_images/1520609740000_IMG_955077.jpg,"[{'head': 'dashboard', 'type': 'has part', 'tail': 'line graph'}]"
https://static.bhphoto.com/images/multiple_images/item_images/1520609740000_IMG_955077.jpg,"[{'head': 'line graph', 'type': 'part of', 'tail': 'dashboard'}]"
https://static.bhphoto.com/images/multiple_images/item_images/1520609740000_IMG_955077.jpg,"[{'head': 'dashboard', 'type': 'depicts', 'tail': 'line graph'}]"
https://a0.muscache.com/im/pictures/0738ac3a-10d4-413b-80bf-1d7afcc6ac1b.jpg?aki_policy=large,"[{'head': 'furniture', 'type': 'part of', 'tail': 'living room'}]"
https://a0.muscache.com/im/pictures/0738ac3a-10d4-413b-80bf-1d7afcc6ac1b.jpg?aki_policy=large,"[{'head': 'tv', 'type': 'uses', 'tail': 'flat screen'}]"
https://a0.muscache.com/im/pictures/0738ac3a-10d4-413b-80bf-1d7afcc6ac1b.jpg?aki_policy=large,"[{'head': 'flat screen tv', 'type': 'subclass of', 'tail': 'living room'}]"
https://is1-3.housingcdn.com/4f2250e8/d8ad8af2b9f4c439bedcba96f820a6dd/v5/medium/talak_lotus_park-mapusa-goa-talak_constructions.jpg,"[{'head': ""'a yellow and white building with cars parked in front of it'"", 'type': 'depicts', 'tail': ""'a yellow and white building with cars parked in front of it'""}]"
https://is1-3.housingcdn.com/4f2250e8/d8ad8af2b9f4c439bedcba96f820a6dd/v5/medium/talak_lotus_park-mapusa-goa-talak_constructions.jpg,"[{'head': ""'a yellow and white building with cars parked in front of it'"", 'type': 'instance of', 'tail': 'building'}]"
https://is1-3.housingcdn.com/4f2250e8/d8ad8af2b9f4c439bedcba96f820a6dd/v5/medium/talak_lotus_park-mapusa-goa-talak_constructions.jpg,"[{'head': ""'a yellow and white building with cars parked in front of it'"", 'type': 'followed by', 'tail': ""'a yellow and white building with cars parked in front of it'""}]"
https://www.huntingtowerprimary.co.uk/_files/images/4DF1955325A782C1356DB601D1BE751C.JPG,"[{'head': 'counter', 'type': 'subclass of', 'tail': 'group'}]"
https://www.huntingtowerprimary.co.uk/_files/images/4DF1955325A782C1356DB601D1BE751C.JPG,"[{'head': 'counter', 'type': 'instance of', 'tail': 'group'}]"
https://www.huntingtowerprimary.co.uk/_files/images/4DF1955325A782C1356DB601D1BE751C.JPG,"[{'head': 'counter', 'type': 'subclass of', 'tail': 'group of people'}]"
https://cdn.andro4all.com/files/2015/05/Spotify-Android-Wear.jpg,"[{'head': 'smart watches', 'type': 'subclass of', 'tail': 'watches'}]"
https://cdn.andro4all.com/files/2015/05/Spotify-Android-Wear.jpg,"[{'head': 'Apple Watch', 'type': 'subclass of', 'tail': 'smart watch'}]"
https://cdn.andro4all.com/files/2015/05/Spotify-Android-Wear.jpg,"[{'head': 'Apple Watch Series 3', 'type': 'developer', 'tail': 'Apple'}]"
http://cdn.americanprogress.org/wp-content/uploads/issues/2012/07/img/polls_marriage_fig1.jpg,"[{'head': 'table', 'type': 'has part', 'tail': 'information'}]"
http://cdn.americanprogress.org/wp-content/uploads/issues/2012/07/img/polls_marriage_fig1.jpg,"[{'head': 'table', 'type': 'subclass of', 'tail': 'information'}]"
http://cdn.americanprogress.org/wp-content/uploads/issues/2012/07/img/polls_marriage_fig1.jpg,"[{'head': 'table', 'type': 'subclass of', 'tail': 'information on it'}]"
https://content6.silkengirl.net/upload/main/106/4378154.jpg,"[{'head': 'Red bikini', 'type': 'instance of', 'tail': 'picture'}]"
https://content6.silkengirl.net/upload/main/106/4378154.jpg,"[{'head': 'red bikini', 'type': 'subclass of', 'tail': 'picture'}]"
https://content6.silkengirl.net/upload/main/106/4378154.jpg,"[{'head': 'red bikini', 'type': 'instance of', 'tail': 'picture'}]"
https://images.webfronts.com/cache/smvrbwodka.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100,"[{'head': ""'a chair with a floral pattern on it'"", 'type': 'instance of', 'tail': 'chair'}]"
https://images.webfronts.com/cache/smvrbwodka.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100,"[{'head': ""'a chair with a floral pattern on it'"", 'type': 'subclass of', 'tail': 'chair'}]"
https://images.webfronts.com/cache/smvrbwodka.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100,"[{'head': 'chair', 'type': 'subclass of', 'tail': 'chair'}]"
https://images-na.ssl-images-amazon.com/images/I/61mEjD7lQDL._AC_UL1500_.jpg,"[{'head': ""'a woman in a yellow dress posing for a picture'"", 'type': 'instance of', 'tail': 'picture'}]"
https://images-na.ssl-images-amazon.com/images/I/61mEjD7lQDL._AC_UL1500_.jpg,"[{'head': ""'a woman in a yellow dress posing for a picture'"", 'type': 'genre', 'tail': 'picture'}]"
https://images-na.ssl-images-amazon.com/images/I/61mEjD7lQDL._AC_UL1500_.jpg,"[{'head': ""'a woman in a yellow dress posing for a picture'"", 'type': 'depicts', 'tail': 'picture'}]"
https://historymaniacmegan.files.wordpress.com/2014/11/shard-of-glass-development-in-london.jpg?w=225&h=300,"[{'head': 'skyscraper', 'type': 'subclass of', 'tail': 'building'}]"
https://historymaniacmegan.files.wordpress.com/2014/11/shard-of-glass-development-in-london.jpg?w=225&h=300,"[{'head': 'street', 'type': 'part of', 'tail': 'city'}]"
https://historymaniacmegan.files.wordpress.com/2014/11/shard-of-glass-development-in-london.jpg?w=225&h=300,"[{'head': 'street', 'type': 'located in the administrative territorial entity', 'tail': 'city'}]"
https://1.bp.blogspot.com/-u8SvIvPnQrY/VmgmfFPx6WI/AAAAAAAAMyQ/eGfUKl3q4Fk/s1600/soybeans-monthly-price-2014-11-thru-2015-10.PNG,"[{'head': 'line graph', 'type': 'subclass of', 'tail': 'graph'}]"
https://1.bp.blogspot.com/-u8SvIvPnQrY/VmgmfFPx6WI/AAAAAAAAMyQ/eGfUKl3q4Fk/s1600/soybeans-monthly-price-2014-11-thru-2015-10.PNG,"[{'head': 'line graph', 'type': 'part of', 'tail': 'graph'}]"
https://1.bp.blogspot.com/-u8SvIvPnQrY/VmgmfFPx6WI/AAAAAAAAMyQ/eGfUKl3q4Fk/s1600/soybeans-monthly-price-2014-11-thru-2015-10.PNG,"[{'head': 'line graph', 'type': 'subclass of', 'tail': 'graph'}, {'head': 'line graph', 'type': 'subclass of', 'tail': 'graph'}]"
https://www.wretmanestate.com/wp-content/uploads/2020/09/8477812095ac4bf1e5b6389.79457047_1296-1-848x530.jpg,"[{'head': 'table', 'type': 'has parts of the class', 'tail': 'chairs'}]"
https://www.wretmanestate.com/wp-content/uploads/2020/09/8477812095ac4bf1e5b6389.79457047_1296-1-848x530.jpg,"[{'head': 'table', 'type': 'part of', 'tail': 'kitchen'}]"
https://www.wretmanestate.com/wp-content/uploads/2020/09/8477812095ac4bf1e5b6389.79457047_1296-1-848x530.jpg,"[{'head': 'kitchen', 'type': 'has part', 'tail': 'table'}]"
https://www.usedvending.com/image/2004-p42-stepvan-kitchen-food-truck-all-purpose-food-truck-backup-camera-north-carolina-gas-engine-2333547-1j_ico.jpg,"[{'head': 'stainless steel', 'type': 'subclass of', 'tail': 'appliances'}]"
https://www.usedvending.com/image/2004-p42-stepvan-kitchen-food-truck-all-purpose-food-truck-backup-camera-north-carolina-gas-engine-2333547-1j_ico.jpg,"[{'head': 'stainless steel', 'type': 'subclass of', 'tail': 'appliance'}]"
https://www.usedvending.com/image/2004-p42-stepvan-kitchen-food-truck-all-purpose-food-truck-backup-camera-north-carolina-gas-engine-2333547-1j_ico.jpg,"[{'head': 'stainless steel appliances', 'type': 'part of', 'tail': 'kitchen'}]"
http://capeclogs.com/wp-content/uploads/2013/01/January_cover.jpg,"[{'head': 'website', 'type': 'has part', 'tail': 'page'}, {'head': 'page', 'type': 'part of', 'tail': 'website'}]"
http://capeclogs.com/wp-content/uploads/2013/01/January_cover.jpg,"[{'head': 'website', 'type': 'has part', 'tail': 'page'}]"
http://capeclogs.com/wp-content/uploads/2013/01/January_cover.jpg,"[{'head': 'website page', 'type': 'part of', 'tail': 'website'}]"
https://specscart.co.uk/media/catalog/product/cache/1/small_image/600x300/9df78eab33525d08d6e5fb8d27136e95/o/r/xorrell_2_a.jpg.pagespeed.ic.nCe5us7R1P.jpg,"[{'head': 'glasses', 'type': 'has part', 'tail': 'white'}]"
https://specscart.co.uk/media/catalog/product/cache/1/small_image/600x300/9df78eab33525d08d6e5fb8d27136e95/o/r/xorrell_2_a.jpg.pagespeed.ic.nCe5us7R1P.jpg,"[{'head': 'pair of glasses', 'type': 'has part', 'tail': 'white'}]"
https://specscart.co.uk/media/catalog/product/cache/1/small_image/600x300/9df78eab33525d08d6e5fb8d27136e95/o/r/xorrell_2_a.jpg.pagespeed.ic.nCe5us7R1P.jpg,"[{'head': 'glasses', 'type': 'has part', 'tail': 'white background'}]"
https://d2qh54gyqi6t5f.cloudfront.net/boat_images/11/11434/11434164/thumb_dyna-48-2005-for-sale-torrevieja-spain-001.jpg,"[{'head': ""'a white boat is docked in the water'"", 'type': 'depicts', 'tail': 'boat'}]"
https://d2qh54gyqi6t5f.cloudfront.net/boat_images/11/11434/11434164/thumb_dyna-48-2005-for-sale-torrevieja-spain-001.jpg,"[{'head': ""'a white boat is docked in the water'"", 'type': 'instance of', 'tail': 'boat'}]"
https://d2qh54gyqi6t5f.cloudfront.net/boat_images/11/11434/11434164/thumb_dyna-48-2005-for-sale-torrevieja-spain-001.jpg,"[{'head': 'Docked in the water', 'type': 'instance of', 'tail': 'boat'}]"
https://i.pinimg.com/236x/c9/92/4d/c9924d811b7718e676808c03d7f39bbf--split-foyer-front-porch-split-entry-house.jpg,"[{'head': 'remodeling', 'type': 'product or material produced', 'tail': 'house'}]"
https://i.pinimg.com/236x/c9/92/4d/c9924d811b7718e676808c03d7f39bbf--split-foyer-front-porch-split-entry-house.jpg,"[{'head': 'Before and after remodeling', 'type': 'facet of', 'tail': 'remodeling'}]"
https://i.pinimg.com/236x/c9/92/4d/c9924d811b7718e676808c03d7f39bbf--split-foyer-front-porch-split-entry-house.jpg,"[{'head': 'before and after remodeling', 'type': 'facet of', 'tail': 'house'}]"
https://cdncn.goodao.net/byland-can/Oval-Tin-Box-Sample-LatherBee-300x300.jpg,"[{'head': 'soap in a tin', 'type': 'has part', 'tail': 'patchouli'}]"
https://cdncn.goodao.net/byland-can/Oval-Tin-Box-Sample-LatherBee-300x300.jpg,"[{'head': 'soap', 'type': 'has part', 'tail': 'tin'}]"
https://cdncn.goodao.net/byland-can/Oval-Tin-Box-Sample-LatherBee-300x300.jpg,"[{'head': 'soap', 'type': 'part of', 'tail': 'tin'}]"
https://www.sceen-it.com/Service/sceenit/sceen/thumb/61093.jpg/h/200/crop/false/scalebyheight/true/jpg/true/nos/1731_behind%20the%20scenes%20of%20back%20to%20the%20future%20..._1.jpg,"[{'head': ""'a group of people standing around a car in the desert'"", 'type': 'depicts', 'tail': 'desert'}]"
https://www.sceen-it.com/Service/sceenit/sceen/thumb/61093.jpg/h/200/crop/false/scalebyheight/true/jpg/true/nos/1731_behind%20the%20scenes%20of%20back%20to%20the%20future%20..._1.jpg,"[{'head': ""'a group of people standing around a car in the desert'"", 'type': 'depicts', 'tail': 'car'}]"
https://www.sceen-it.com/Service/sceenit/sceen/thumb/61093.jpg/h/200/crop/false/scalebyheight/true/jpg/true/nos/1731_behind%20the%20scenes%20of%20back%20to%20the%20future%20..._1.jpg,"[{'head': ""'a group of people standing around a car in the desert'"", 'type': 'narrative location', 'tail': 'desert'}]"
https://i.etsystatic.com/13271916/r/il/e11fc0/1390601889/il_794xN.1390601889_5bsd.jpg,"[{'head': 'digital paper', 'type': 'subclass of', 'tail': 'papers'}]"
https://i.etsystatic.com/13271916/r/il/e11fc0/1390601889/il_794xN.1390601889_5bsd.jpg,"[{'head': 'digital paper', 'type': 'subclass of', 'tail': 'paper'}]"
https://i.etsystatic.com/13271916/r/il/e11fc0/1390601889/il_794xN.1390601889_5bsd.jpg,"[{'head': 'digital paper', 'type': 'subclass of', 'tail': 'digital'}]"
https://webmedia.balsamik.fr/product/1002918/m_1002918_0035_1.jpg,"[{'head': 'white pants', 'type': 'has part', 'tail': 'tank top'}]"
https://webmedia.balsamik.fr/product/1002918/m_1002918_0035_1.jpg,"[{'head': 'tank top', 'type': 'subclass of', 'tail': 'pants'}]"
